transaction_id,customer_id,transaction_date,transaction_time,merchant,transaction_amount,location,payment_method,account_age_days,fraud_flag
T004226,C0084,2026-01-21,15:19,PetSmart,319.69,Atlanta GA,Debit Card,965,0
T004227,C0046,2026-01-14,10:40,Best Buy,400.9,Marietta GA,Credit Card,186,0
T004228,C0027,2026-01-24,23:57,Home Depot,248.31,Charlotte NC,Credit Card,1029,0
T004229,C0070,2026-03-31,15:22,Walmart,43.4,Savannah GA,Debit Card,1305,0
T004230,C0066,2026-02-15,19:20,Publix,191.47,Miami FL,Debit Card,1481,0
T004231,C0038,2026-03-12,22:11,Target,86.8,Miami FL,Credit Card,723,0
T004232,C0018,2026-01-06,16:53,Target,219.23,Marietta GA,Debit Card,1980,0
T004233,C0079,2026-03-06,11:44,Shell,91.92,Savannah GA,Debit Card,1751,0
T004234,C0069,2026-01-06,13:05,Shell,167.53,Savannah GA,Credit Card,1401,0
T004235,C0029,2026-01-22,12:47,Starbucks,50.13,Miami FL,Debit Card,356,0
T004236,C0003,2026-02-07,10:50,Amazon,263.86,Savannah GA,Debit Card,936,0
T004237,C0096,2026-03-11,16:11,PetSmart,72.41,Miami FL,Debit Card,995,0
T004238,C0019,2026-02-01,10:00,Home Depot,490.87,Savannah GA,Debit Card,1065,0
T004239,C0062,2026-02-26,08:47,PetSmart,416.43,Miami FL,Credit Card,44,0
T004240,C0053,2026-02-04,17:52,Starbucks,412.82,Charlotte NC,Credit Card,1811,0
T004241,C0097,2026-02-24,11:12,Publix,174.35,Savannah GA,Credit Card,1983,0
T004242,C0084,2026-01-05,07:16,Starbucks,323.94,Savannah GA,Debit Card,707,0
T004243,C0028,2026-03-02,12:03,Publix,354.33,Miami FL,Debit Card,1958,0
T004244,C0017,2026-02-14,20:59,PetSmart,89.26,Marietta GA,Credit Card,1896,0
T004245,C0003,2026-01-06,10:21,Shell,395.39,Charlotte NC,Credit Card,730,0
T004246,C0044,2026-02-27,20:41,Shell,490.65,Savannah GA,Credit Card,109,0
T004247,C0038,2026-03-13,23:54,Target,240.95,Atlanta GA,Debit Card,1984,0
T004248,C0009,2026-02-06,18:55,Publix,320.63,Miami FL,Debit Card,1350,0
T004249,C0059,2026-02-13,18:38,Amazon,421.5,Miami FL,Debit Card,50,0
T004250,C0039,2026-02-25,21:47,Shell,374.33,Miami FL,Debit Card,497,0
T004251,C0027,2026-01-10,11:18,Starbucks,313.68,Charlotte NC,Credit Card,1144,0
T004252,C0078,2026-02-26,06:00,Publix,459.42,Jonesboro GA,Debit Card,1380,0
T004253,C0055,2026-03-16,14:10,Starbucks,470.31,Marietta GA,Debit Card,893,0
T004254,C0036,2026-03-13,16:13,Walmart,16.89,Savannah GA,Debit Card,151,0
T004255,C0011,2026-02-01,22:01,Starbucks,116.57,Charlotte NC,Credit Card,1450,0
T004256,C0016,2026-02-18,10:34,Amazon,50.1,Charlotte NC,Debit Card,488,0
T004257,C0032,2026-03-12,08:02,Publix,163.63,Savannah GA,Credit Card,1137,0
T004258,C0087,2026-01-27,20:17,Walmart,410.21,Atlanta GA,Debit Card,1745,0
T004259,C0026,2026-03-23,20:31,Publix,15.48,Savannah GA,Debit Card,369,0
T004260,C0066,2026-02-16,19:42,PetSmart,463.37,Atlanta GA,Debit Card,1301,0
T004261,C0048,2026-03-05,16:36,PetSmart,179.96,Charlotte NC,Debit Card,732,0
T004262,C0079,2026-02-13,16:57,CVS,17.58,Jonesboro GA,Debit Card,1358,0
T004263,C0031,2026-02-08,22:23,Best Buy,224.34,Marietta GA,Credit Card,1822,0
T004264,C0037,2026-01-21,16:08,Target,314.01,Miami FL,Credit Card,1543,0
T004265,C0085,2026-03-27,22:41,Publix,471.49,Marietta GA,Credit Card,1055,0
T004266,C0021,2026-01-09,11:05,Target,52.66,Savannah GA,Debit Card,643,0
T004267,C0048,2026-01-08,12:02,PetSmart,163.24,Jonesboro GA,Debit Card,1646,0
T004268,C0086,2026-02-03,20:12,Starbucks,383.69,Savannah GA,Debit Card,82,0
T004269,C0066,2026-01-25,17:43,Home Depot,475.78,Marietta GA,Debit Card,1787,0
T004270,C0031,2026-02-06,15:00,Starbucks,393.96,Charlotte NC,Credit Card,1538,0
T004271,C0090,2026-02-25,13:18,Starbucks,499.34,Miami FL,Credit Card,1348,0
T004272,C0003,2026-01-12,23:57,CVS,92.13,Jonesboro GA,Credit Card,109,0
T004273,C0047,2026-03-16,07:45,Starbucks,287.98,Jonesboro GA,Debit Card,85,0
T004274,C0037,2026-03-25,13:57,PetSmart,48.83,Miami FL,Debit Card,345,0
T004275,C0042,2026-03-18,08:50,Shell,47.74,Savannah GA,Credit Card,263,0
T004276,C0027,2026-03-06,17:30,Shell,134.68,Charlotte NC,Credit Card,170,0
T004277,C0026,2026-03-01,19:34,Amazon,347.49,Miami FL,Debit Card,881,0
T004278,C0012,2026-01-17,09:49,Starbucks,148.73,Savannah GA,Credit Card,268,0
T004279,C0020,2026-01-27,22:05,Walmart,442.01,Marietta GA,Credit Card,488,0
T004280,C0006,2026-01-21,22:38,Target,282.44,Jonesboro GA,Debit Card,133,0
T004281,C0072,2026-03-28,19:19,Home Depot,291.31,Charlotte NC,Credit Card,1687,0
T004282,C0047,2026-01-14,07:32,Starbucks,413.13,Marietta GA,Credit Card,345,0
T004283,C0009,2026-03-13,12:06,Amazon,199.31,Marietta GA,Debit Card,935,0
T004284,C0020,2026-02-08,08:58,Amazon,247.08,Savannah GA,Debit Card,1021,0
T004285,C0011,2026-03-14,08:39,Walmart,346.94,Charlotte NC,Credit Card,265,0
T004286,C0065,2026-01-04,09:15,PetSmart,163.92,Jonesboro GA,Credit Card,1509,0
T004287,C0027,2026-02-03,17:27,Starbucks,139.85,Atlanta GA,Credit Card,86,0
T004288,C0064,2026-02-14,07:52,Target,386.12,Jonesboro GA,Debit Card,1495,0
T004289,C0064,2026-03-25,20:09,PetSmart,182.26,Jonesboro GA,Credit Card,493,0
T004290,C0010,2026-01-04,12:42,Best Buy,63.25,Charlotte NC,Credit Card,1048,0
T004291,C0083,2026-03-27,07:20,Home Depot,50.95,Charlotte NC,Credit Card,1608,0
T004292,C0089,2026-03-15,18:55,PetSmart,381.05,Atlanta GA,Credit Card,1610,0
T004293,C0027,2026-01-03,06:22,Walmart,435.47,Savannah GA,Debit Card,1246,0
T004294,C0078,2026-03-19,13:55,Shell,201.62,Savannah GA,Debit Card,1495,0
T004295,C0018,2026-03-05,09:47,Amazon,34.34,Marietta GA,Debit Card,1425,0
T004296,C0041,2026-01-09,14:41,Home Depot,292.1,Atlanta GA,Credit Card,129,0
T004297,C0072,2026-02-08,12:54,Best Buy,95.39,Marietta GA,Credit Card,92,0
T004298,C0097,2026-03-31,23:44,Best Buy,150.11,Jonesboro GA,Debit Card,1107,0
T004299,C0071,2026-02-12,06:53,Amazon,125.49,Miami FL,Credit Card,1213,0
T004300,C0064,2026-03-30,10:43,Starbucks,457.1,Marietta GA,Debit Card,795,0
T004301,C0071,2026-01-15,12:39,Publix,181.26,Charlotte NC,Debit Card,1605,0
T004302,C0015,2026-02-09,22:55,CVS,482.11,Savannah GA,Credit Card,368,0
T004303,C0100,2026-01-27,23:45,Amazon,273.62,Savannah GA,Debit Card,1031,0
T004304,C0026,2026-01-31,23:01,Best Buy,76.96,Miami FL,Credit Card,96,0
T004305,C0034,2026-03-08,15:26,Amazon,222.29,Savannah GA,Debit Card,892,0
T004306,C0036,2026-02-04,09:25,Home Depot,472.15,Savannah GA,Debit Card,502,0
T004307,C0063,2026-01-14,20:21,Target,203.16,Marietta GA,Credit Card,736,0
T004308,C0022,2026-01-16,14:22,CVS,202.82,Savannah GA,Debit Card,1081,0
T004309,C0039,2026-02-04,14:51,Walmart,59.9,Miami FL,Credit Card,192,0
T004310,C0048,2026-01-28,18:57,PetSmart,354.83,Marietta GA,Credit Card,170,0
T004311,C0010,2026-02-09,18:58,Best Buy,63.54,Miami FL,Debit Card,93,0
T004312,C0026,2026-01-22,18:47,Best Buy,260.62,Atlanta GA,Credit Card,1562,0
T004313,C0003,2026-02-04,18:22,Publix,356.09,Jonesboro GA,Debit Card,1893,0
T004314,C0034,2026-02-01,18:32,Starbucks,252.88,Charlotte NC,Debit Card,1572,0
T004315,C0033,2026-02-04,06:12,Amazon,49.3,Savannah GA,Debit Card,624,0
T004316,C0087,2026-02-13,17:43,Shell,144.0,Charlotte NC,Debit Card,870,0
T004317,C0055,2026-01-12,08:38,Walmart,496.28,Atlanta GA,Credit Card,1986,0
T004318,C0053,2026-01-29,22:24,Starbucks,388.84,Marietta GA,Debit Card,1668,0
T004319,C0076,2026-03-25,20:47,PetSmart,346.78,Jonesboro GA,Credit Card,1816,0
T004320,C0027,2026-03-26,07:37,Best Buy,269.86,Miami FL,Credit Card,695,0
T004321,C0087,2026-03-19,08:26,PetSmart,133.03,Atlanta GA,Credit Card,1428,0
T004322,C0047,2026-02-22,14:54,Walmart,39.47,Miami FL,Credit Card,1855,0
T004323,C0097,2026-03-22,14:35,Walmart,409.04,Marietta GA,Debit Card,587,0
T004324,C0025,2026-02-23,11:51,PetSmart,12.72,Savannah GA,Credit Card,1027,0
T004325,C0074,2026-01-16,15:51,Publix,438.76,Charlotte NC,Debit Card,401,0
T004326,C0077,2026-02-19,19:36,Publix,308.46,Jonesboro GA,Debit Card,704,0
T004327,C0038,2026-03-31,17:54,Starbucks,422.07,Atlanta GA,Debit Card,921,0
T004328,C0017,2026-01-02,09:26,PetSmart,252.74,Jonesboro GA,Credit Card,1935,0
T004329,C0096,2026-02-09,20:37,Target,106.32,Charlotte NC,Debit Card,1386,0
T004330,C0037,2026-03-28,09:52,Publix,120.95,Miami FL,Credit Card,868,0
T004331,C0092,2026-02-24,14:58,Amazon,412.54,Miami FL,Credit Card,1529,0
T004332,C0066,2026-03-29,07:03,CVS,344.99,Savannah GA,Credit Card,215,0
T004333,C0057,2026-03-21,15:40,Walmart,67.1,Savannah GA,Credit Card,1373,0
T004334,C0044,2026-01-31,07:54,PetSmart,370.15,Savannah GA,Credit Card,584,0
T004335,C0100,2026-02-06,11:40,CVS,49.48,Jonesboro GA,Debit Card,1475,0
T004336,C0082,2026-03-11,12:40,Amazon,388.06,Jonesboro GA,Debit Card,466,0
T004337,C0062,2026-02-21,21:36,Starbucks,357.91,Charlotte NC,Debit Card,1166,0
T004338,C0016,2026-02-11,18:17,Amazon,210.21,Atlanta GA,Credit Card,1335,0
T004339,C0059,2026-03-13,10:56,PetSmart,174.12,Atlanta GA,Credit Card,1522,0
T004340,C0094,2026-03-28,22:50,Target,480.09,Miami FL,Debit Card,1247,0
T004341,C0036,2026-03-15,09:07,Target,246.38,Charlotte NC,Credit Card,883,0
T004342,C0016,2026-02-18,08:06,Target,132.61,Jonesboro GA,Debit Card,1223,0
T004343,C0065,2026-02-08,11:46,Amazon,184.8,Atlanta GA,Debit Card,1601,0
T004344,C0039,2026-01-24,13:31,PetSmart,485.18,Marietta GA,Debit Card,1507,0
T004345,C0086,2026-01-08,21:35,PetSmart,231.95,Jonesboro GA,Debit Card,1177,0
T004346,C0016,2026-01-13,11:05,Starbucks,90.43,Jonesboro GA,Credit Card,1567,0
T004347,C0084,2026-02-21,21:36,Home Depot,378.7,Atlanta GA,Credit Card,1229,0
T004348,C0008,2026-01-03,10:34,CVS,208.91,Savannah GA,Debit Card,911,0
T004349,C0047,2026-03-24,17:29,Amazon,415.33,Miami FL,Credit Card,159,0
T004350,C0053,2026-01-01,06:12,Shell,487.67,Savannah GA,Credit Card,1428,0
T004351,C0096,2026-02-01,21:33,PetSmart,226.27,Atlanta GA,Credit Card,1620,0
T004352,C0008,2026-02-25,13:10,Home Depot,459.93,Charlotte NC,Debit Card,104,0
T004353,C0064,2026-02-04,10:43,Walmart,140.12,Miami FL,Credit Card,1453,0
T004354,C0089,2026-02-22,11:39,Best Buy,272.71,Savannah GA,Debit Card,869,0
T004355,C0045,2026-02-04,16:25,Walmart,338.23,Savannah GA,Debit Card,678,0
T004356,C0057,2026-03-28,14:05,Starbucks,200.61,Savannah GA,Debit Card,1613,0
T004357,C0077,2026-03-17,14:31,Home Depot,226.14,Marietta GA,Credit Card,1006,0
T004358,C0074,2026-02-12,10:48,Publix,100.95,Atlanta GA,Credit Card,335,0
T004359,C0008,2026-01-29,07:13,Starbucks,201.61,Savannah GA,Credit Card,286,0
T004360,C0096,2026-02-17,20:14,Best Buy,175.93,Charlotte NC,Debit Card,524,0
T004361,C0002,2026-03-01,14:49,CVS,499.55,Charlotte NC,Credit Card,1587,0
T004362,C0006,2026-03-07,16:09,Best Buy,47.84,Marietta GA,Debit Card,1355,0
T004363,C0020,2026-02-17,09:08,Shell,373.59,Savannah GA,Debit Card,731,0
T004364,C0091,2026-03-15,06:03,Home Depot,381.23,Marietta GA,Debit Card,1504,0
T004365,C0046,2026-01-27,12:08,Amazon,302.24,Savannah GA,Debit Card,1038,0
T004366,C0056,2026-03-10,17:44,Amazon,69.11,Marietta GA,Debit Card,849,0
T004367,C0021,2026-01-29,21:43,Home Depot,74.21,Marietta GA,Debit Card,391,0
T004368,C0024,2026-01-30,13:45,Publix,55.49,Miami FL,Credit Card,995,0
T004369,C0099,2026-01-27,14:59,Walmart,75.57,Atlanta GA,Debit Card,1865,0
T004370,C0005,2026-01-26,12:14,Amazon,10.51,Charlotte NC,Debit Card,1846,0
T004371,C0098,2026-03-10,22:13,Amazon,317.97,Charlotte NC,Credit Card,1122,0
T004372,C0036,2026-03-24,21:57,Publix,68.3,Savannah GA,Credit Card,1151,0
T004373,C0081,2026-01-13,22:51,Walmart,113.46,Jonesboro GA,Debit Card,1485,0
T004374,C0083,2026-02-23,18:34,Publix,241.37,Charlotte NC,Credit Card,63,0
T004375,C0084,2026-02-15,15:19,Best Buy,422.85,Jonesboro GA,Debit Card,1520,0
T004376,C0089,2026-03-31,23:50,Starbucks,247.29,Atlanta GA,Debit Card,485,0
T004377,C0060,2026-01-04,16:13,CVS,220.36,Charlotte NC,Credit Card,1490,0
T004378,C0019,2026-02-16,12:16,PetSmart,263.59,Marietta GA,Debit Card,1516,0
T004379,C0017,2026-03-15,07:14,Home Depot,319.65,Miami FL,Credit Card,1265,0
T004380,C0059,2026-03-28,22:55,CVS,457.28,Miami FL,Debit Card,475,0
T004381,C0087,2026-01-22,09:38,Amazon,16.31,Atlanta GA,Debit Card,1074,0
T004382,C0048,2026-02-16,08:43,CVS,482.16,Charlotte NC,Debit Card,1432,0
T004383,C0094,2026-02-25,19:56,Walmart,10.78,Marietta GA,Debit Card,1896,0
T004384,C0095,2026-02-28,13:19,Home Depot,204.62,Savannah GA,Credit Card,1042,0
T004385,C0054,2026-03-15,23:27,PetSmart,415.27,Atlanta GA,Debit Card,535,0
T004386,C0019,2026-01-12,06:14,Home Depot,363.46,Miami FL,Debit Card,1110,0
T004387,C0043,2026-02-18,11:09,Starbucks,428.98,Jonesboro GA,Credit Card,241,0
T004388,C0042,2026-03-28,20:18,Publix,124.8,Miami FL,Debit Card,451,0
T004389,C0074,2026-03-18,15:00,Best Buy,309.47,Marietta GA,Debit Card,441,0
T004390,C0072,2026-02-06,19:23,CVS,395.0,Jonesboro GA,Debit Card,921,0
T004391,C0100,2026-03-07,21:13,Publix,237.62,Marietta GA,Credit Card,94,0
T004392,C0007,2026-01-19,20:13,Starbucks,12.77,Charlotte NC,Credit Card,808,0
T004393,C0086,2026-02-19,20:13,Best Buy,178.71,Marietta GA,Credit Card,1504,0
T004394,C0091,2026-03-06,20:17,Starbucks,146.12,Marietta GA,Credit Card,1185,0
T004395,C0028,2026-01-01,09:37,CVS,335.43,Atlanta GA,Debit Card,283,0
T004396,C0005,2026-02-25,18:46,CVS,276.61,Atlanta GA,Debit Card,1519,0
T004397,C0003,2026-02-08,20:49,PetSmart,209.61,Marietta GA,Credit Card,1604,0
T004398,C0072,2026-03-07,17:39,CVS,333.91,Charlotte NC,Credit Card,773,0
T004399,C0081,2026-01-08,06:38,Shell,495.9,Atlanta GA,Debit Card,435,0
T004400,C0064,2026-03-26,17:40,Target,458.07,Savannah GA,Debit Card,1974,0
T004401,C0072,2026-03-04,13:45,Target,178.28,Atlanta GA,Debit Card,586,0
T004402,C0054,2026-03-05,12:44,Best Buy,131.2,Miami FL,Debit Card,1996,0
T004403,C0030,2026-02-11,10:32,Home Depot,373.38,Savannah GA,Credit Card,1962,0
T004404,C0074,2026-02-14,08:35,Walmart,197.55,Charlotte NC,Debit Card,421,0
T004405,C0057,2026-03-17,22:59,Home Depot,224.06,Jonesboro GA,Debit Card,1573,0
T004406,C0070,2026-02-03,17:02,Home Depot,140.35,Marietta GA,Debit Card,1271,0
T004407,C0052,2026-02-20,11:47,Home Depot,254.17,Jonesboro GA,Credit Card,692,0
T004408,C0008,2026-03-15,18:17,Starbucks,258.19,Marietta GA,Credit Card,835,0
T004409,C0078,2026-01-30,17:16,Starbucks,152.59,Jonesboro GA,Credit Card,1112,0
T004410,C0052,2026-01-24,09:43,CVS,498.39,Jonesboro GA,Credit Card,758,0
T004411,C0050,2026-03-08,23:02,Walmart,36.43,Marietta GA,Debit Card,459,0
T004412,C0043,2026-01-01,15:37,Shell,193.97,Savannah GA,Debit Card,1673,0
T004413,C0008,2026-02-05,20:27,Amazon,133.48,Savannah GA,Debit Card,1534,0
T004414,C0075,2026-01-24,11:07,Target,215.88,Charlotte NC,Credit Card,1693,0
T004415,C0044,2026-02-14,23:50,Walmart,350.88,Marietta GA,Debit Card,867,0
T004416,C0091,2026-03-23,07:02,Home Depot,321.04,Charlotte NC,Credit Card,1643,0
T004417,C0039,2026-02-17,10:54,Target,111.35,Jonesboro GA,Credit Card,1143,0
T004418,C0054,2026-03-07,16:20,Best Buy,408.39,Atlanta GA,Credit Card,1564,0
T004419,C0001,2026-03-03,12:50,Walmart,393.78,Marietta GA,Debit Card,1092,0
T004420,C0002,2026-02-07,17:54,Target,96.26,Atlanta GA,Credit Card,983,0
T004421,C0013,2026-02-19,08:38,Home Depot,281.67,Atlanta GA,Debit Card,634,0
T004422,C0078,2026-02-21,17:02,CVS,98.9,Miami FL,Credit Card,1826,0
T004423,C0046,2026-03-17,13:53,Publix,337.56,Atlanta GA,Credit Card,1931,0
T004424,C0074,2026-02-25,21:04,Best Buy,45.33,Miami FL,Debit Card,1019,0
T004425,C0001,2026-01-19,12:45,Home Depot,307.11,Atlanta GA,Debit Card,363,0
T004426,C0097,2026-03-31,09:38,Home Depot,13.55,Charlotte NC,Debit Card,895,0
T004427,C0011,2026-01-18,08:48,Starbucks,107.73,Miami FL,Credit Card,428,0
T004428,C0036,2026-01-06,14:02,CVS,481.05,Jonesboro GA,Credit Card,1393,0
T004429,C0007,2026-03-02,21:23,Amazon,468.14,Savannah GA,Credit Card,1099,0
T004430,C0072,2026-02-02,23:00,Publix,359.59,Savannah GA,Credit Card,825,0
T004431,C0052,2026-01-17,07:41,Target,453.03,Atlanta GA,Credit Card,500,0
T004432,C0008,2026-02-24,16:31,Best Buy,471.88,Miami FL,Debit Card,1409,0
T004433,C0012,2026-01-07,08:34,Starbucks,279.41,Atlanta GA,Credit Card,197,0
T004434,C0016,2026-03-20,13:12,Starbucks,438.03,Charlotte NC,Credit Card,151,0
T004435,C0024,2026-01-18,07:27,Publix,292.5,Jonesboro GA,Debit Card,1643,0
T004436,C0020,2026-02-13,19:35,Amazon,408.92,Atlanta GA,Debit Card,1377,0
T004437,C0089,2026-03-16,18:40,Home Depot,423.68,Charlotte NC,Credit Card,250,0
T004438,C0074,2026-02-15,06:22,Best Buy,483.61,Miami FL,Credit Card,364,0
T004439,C0012,2026-02-24,06:33,Target,422.06,Marietta GA,Credit Card,280,0
T004440,C0052,2026-02-22,07:56,Shell,130.32,Atlanta GA,Credit Card,1138,0
T004441,C0090,2026-02-02,07:51,Target,453.98,Charlotte NC,Debit Card,1616,0
T004442,C0071,2026-02-03,14:36,Amazon,284.14,Jonesboro GA,Debit Card,1822,0
T004443,C0046,2026-02-12,22:02,Walmart,297.36,Savannah GA,Credit Card,877,0
T004444,C0017,2026-03-18,23:14,PetSmart,202.2,Jonesboro GA,Debit Card,1431,0
T004445,C0080,2026-01-19,14:05,Home Depot,246.12,Jonesboro GA,Credit Card,654,0
T004446,C0019,2026-02-15,20:59,CVS,148.73,Charlotte NC,Credit Card,1790,0
T004447,C0084,2026-01-25,23:18,PetSmart,161.52,Savannah GA,Credit Card,960,0
T004448,C0052,2026-02-14,12:02,Best Buy,439.68,Miami FL,Credit Card,226,0
T004449,C0051,2026-03-22,18:07,Shell,264.6,Savannah GA,Credit Card,991,0
T004450,C0038,2026-01-02,10:50,Best Buy,293.31,Miami FL,Debit Card,2000,0
T004451,C0088,2026-01-11,09:48,Best Buy,478.87,Marietta GA,Debit Card,829,0
T004452,C0050,2026-01-25,15:38,Starbucks,220.52,Charlotte NC,Debit Card,1099,0
T004453,C0017,2026-01-06,09:25,Shell,244.14,Savannah GA,Debit Card,786,0
T004454,C0049,2026-02-07,07:10,Starbucks,411.65,Savannah GA,Debit Card,158,0
T004455,C0047,2026-01-19,16:09,PetSmart,47.93,Marietta GA,Credit Card,590,0
T004456,C0023,2026-02-19,07:00,Amazon,174.08,Jonesboro GA,Credit Card,1097,0
T004457,C0042,2026-01-09,20:11,Home Depot,302.1,Miami FL,Debit Card,251,0
T004458,C0047,2026-02-16,13:21,Walmart,9.09,Jonesboro GA,Credit Card,437,0
T004459,C0099,2026-02-17,19:01,Target,259.94,Marietta GA,Credit Card,704,0
T004460,C0079,2026-02-01,10:08,CVS,333.62,Marietta GA,Debit Card,1516,0
T004461,C0092,2026-03-16,14:58,Target,442.18,Atlanta GA,Credit Card,558,0
T004462,C0096,2026-02-05,08:17,Amazon,397.45,Charlotte NC,Credit Card,1795,0
T004463,C0004,2026-01-26,20:56,Home Depot,136.29,Savannah GA,Credit Card,1739,0
T004464,C0062,2026-02-08,07:48,CVS,346.14,Miami FL,Credit Card,334,0
T004465,C0013,2026-01-28,21:39,Target,117.9,Savannah GA,Credit Card,1955,0
T004466,C0073,2026-01-06,18:09,Home Depot,328.31,Atlanta GA,Credit Card,1794,0
T004467,C0040,2026-03-08,19:51,Starbucks,496.72,Savannah GA,Debit Card,474,0
T004468,C0087,2026-02-06,17:55,Publix,228.57,Jonesboro GA,Debit Card,291,0
T004469,C0054,2026-03-10,10:12,Amazon,253.62,Charlotte NC,Debit Card,1563,0
T004470,C0097,2026-02-07,11:08,PetSmart,160.71,Charlotte NC,Credit Card,1339,0
T004471,C0042,2026-03-01,22:43,Amazon,38.47,Jonesboro GA,Credit Card,1170,0
T004472,C0097,2026-02-01,14:21,Starbucks,168.9,Miami FL,Credit Card,778,0
T004473,C0030,2026-03-02,11:00,Home Depot,257.84,Charlotte NC,Credit Card,566,0
T004474,C0057,2026-02-18,07:34,Best Buy,192.95,Savannah GA,Debit Card,293,0
T004475,C0070,2026-03-31,22:28,Home Depot,163.87,Savannah GA,Debit Card,191,0
T004476,C0093,2026-01-10,12:45,Starbucks,160.14,Atlanta GA,Debit Card,1896,0
T004477,C0050,2026-01-18,18:08,Home Depot,55.85,Jonesboro GA,Credit Card,225,0
T004478,C0085,2026-01-11,14:50,Walmart,357.38,Savannah GA,Debit Card,1985,0
T004479,C0034,2026-02-19,08:17,Amazon,12.54,Atlanta GA,Credit Card,1918,0
T004480,C0037,2026-02-15,20:19,Publix,466.03,Marietta GA,Debit Card,585,0
T004481,C0027,2026-01-16,17:14,Amazon,52.86,Atlanta GA,Debit Card,495,0
T004482,C0032,2026-02-25,20:01,Shell,86.49,Miami FL,Debit Card,218,0
T004483,C0004,2026-02-08,13:18,Walmart,396.95,Charlotte NC,Credit Card,647,0
T004484,C0077,2026-03-11,17:52,CVS,370.75,Savannah GA,Debit Card,1159,0
T004485,C0092,2026-03-09,22:05,Best Buy,368.16,Charlotte NC,Credit Card,1745,0
T004486,C0061,2026-01-17,09:23,Home Depot,474.27,Savannah GA,Credit Card,1202,0
T004487,C0076,2026-02-25,13:32,Starbucks,112.59,Savannah GA,Debit Card,291,0
T004488,C0063,2026-01-27,12:07,Shell,476.53,Miami FL,Credit Card,358,0
T004489,C0022,2026-01-06,20:00,Starbucks,135.7,Marietta GA,Debit Card,623,0
T004490,C0058,2026-03-09,12:51,Amazon,490.38,Charlotte NC,Credit Card,841,0
T004491,C0072,2026-03-05,14:00,PetSmart,238.44,Jonesboro GA,Debit Card,970,0
T004492,C0003,2026-02-15,18:00,Amazon,208.51,Savannah GA,Debit Card,37,0
T004493,C0087,2026-03-12,10:07,PetSmart,85.22,Savannah GA,Credit Card,1802,0
T004494,C0024,2026-01-28,22:26,Home Depot,292.61,Marietta GA,Credit Card,1801,0
T004495,C0069,2026-01-18,19:16,Starbucks,382.47,Savannah GA,Debit Card,1480,0
T004496,C0028,2026-02-08,17:41,CVS,425.99,Marietta GA,Credit Card,1230,0
T004497,C0056,2026-02-21,18:02,CVS,450.57,Marietta GA,Credit Card,1847,0
T004498,C0035,2026-01-26,14:41,Home Depot,51.78,Jonesboro GA,Credit Card,1902,0
T004499,C0034,2026-03-13,08:07,Amazon,291.25,Jonesboro GA,Debit Card,1096,0
T004500,C0085,2026-02-03,11:07,Shell,53.55,Savannah GA,Debit Card,89,0
T004501,C0050,2026-01-03,15:35,Amazon,239.55,Savannah GA,Credit Card,1484,0
T004502,C0093,2026-03-09,09:05,Amazon,314.83,Savannah GA,Debit Card,1441,0
T004503,C0053,2026-03-12,17:36,Publix,463.23,Miami FL,Debit Card,1938,0
T004504,C0034,2026-01-26,09:13,Starbucks,252.32,Atlanta GA,Credit Card,1592,0
T004505,C0053,2026-03-05,11:31,Amazon,171.54,Charlotte NC,Debit Card,848,0
T004506,C0060,2026-02-16,12:23,Best Buy,240.74,Miami FL,Debit Card,1644,0
T004507,C0072,2026-02-09,08:31,Best Buy,417.56,Atlanta GA,Credit Card,556,0
T004508,C0077,2026-03-13,06:35,Target,113.93,Miami FL,Debit Card,1366,0
T004509,C0070,2026-01-17,12:12,Shell,394.38,Marietta GA,Debit Card,1274,0
T004510,C0078,2026-01-15,17:55,Walmart,425.51,Charlotte NC,Debit Card,86,0
T004511,C0005,2026-01-14,16:19,Target,115.85,Atlanta GA,Credit Card,1106,0
T004512,C0001,2026-02-22,14:31,Shell,375.94,Jonesboro GA,Credit Card,1296,0
T004513,C0021,2026-03-09,18:06,Target,48.08,Jonesboro GA,Credit Card,1668,0
T004514,C0050,2026-03-22,08:21,Shell,159.37,Savannah GA,Credit Card,1884,0
T004515,C0062,2026-03-20,18:29,Amazon,193.8,Miami FL,Credit Card,1394,0
T004516,C0030,2026-03-16,18:07,Best Buy,489.02,Savannah GA,Credit Card,122,0
T004517,C0024,2026-01-29,11:03,Amazon,219.01,Savannah GA,Credit Card,775,0
T004518,C0066,2026-02-04,17:39,Best Buy,490.55,Miami FL,Debit Card,990,0
T004519,C0014,2026-01-21,21:29,Publix,310.94,Jonesboro GA,Debit Card,44,0
T004520,C0016,2026-03-21,09:53,Target,157.59,Charlotte NC,Debit Card,985,0
